# file...... output/gpr_SWT_Pout.csv
# date...... Fri Jul  9 16:35:40 2021
# user...... cosim
# host...... (null)
# group..... class=switch
# property.. power_out_real
# limit..... 10000000
# interval.. 1
# timestamp,switch_2_3,switch_4_5
2021-01-01 00:00:02.539999962 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.549999952 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.559999943 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.569999933 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.579999924 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.589999914 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.599999905 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.609999895 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.619999886 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.630000114 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.640000105 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.650000095 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.660000086 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.670000076 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.680000067 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.690000057 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.700000048 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.710000038 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.720000029 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.730000019 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.740000010 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.750000000 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.759999990 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.769999981 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.779999971 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.789999962 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.799999952 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.809999943 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.819999933 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.829999924 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.839999914 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.849999905 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.859999895 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.869999886 EST,+2.70043e+06,+1.5e+06
2021-01-01 00:00:02.880000114 EST,+2.70043e+06,+1.5e+06
